Bürgerhaus,Stadthaus,1,geschicktgendern
Bürgerhaus,Stadtteilzentrum,1,geschicktgendern
Bürgerhaus,selbstverwaltetes Zentrum,1,geschicktgendern
Bürgerjournalist,Bürgerjournalistin,0,dereko
Bürgerkrieg,Volkskrieg,1,geschicktgendern
Bürgermeister,Bürgermeisterin,0,dereko
Bürgermeister,Oberhaupt einer Kommune,1,geschicktgendern
Bürgermeister,Stadtoberhaupt,1,geschicktgendern
Bürgermeister,Verwaltungsleitung,1,geschicktgendern
Bürgermeisterkandidat,Bürgermeisterkandidatin,0,dereko
Bürgermeisterkandidat,Kandidatur für das Amt des Stadtoberhaupts,1,geschicktgendern
Bürgernähe,Bevölkerungsnähe,1,geschicktgendern
Bürgernähe,Volksnähe,1,geschicktgendern
Bürgerrat,Bevölkerungsrat,1,geschicktgendern
Bürgerrat,Bewohnendenrat,1,geschicktgendern
Bürgerrat,Menschenrat,1,geschicktgendern
Bürgerrat,Volksrat,1,geschicktgendern
Bürgerrat,bürgerlicher Rat,1,geschicktgendern
Bürgerrechtler,Bürgerrechtlerin,0,dereko
Bürgerschaftskandidat,Bürgerschaftskandidatin,0,dereko
Bürgersteig,Fußweg,1,geschicktgendern
Bürgersteig,Gehweg,1,geschicktgendern
Bürgervertreter,Bürgervertreterin,0,dereko
Bürgervertretung,Vertretung der Öffentlichkeit,1,geschicktgendern
Bürgerwissenschaftler,Bürgerwissenschaftlerin,0,dereko
Bürgerzentrum,Kulturzentrum,1,geschicktgendern
Bürgerzentrum,Stadtteilzentrum,1,geschicktgendern
Bürgerzentrum,selbstverwaltetes Zentrum,1,geschicktgendern
Büroarbeiter,Büroarbeiterin,0,dereko
Büroassistent,Büroassistentin,0,dereko
Bürokrat,Bürokratin,0,dereko
Bürokrat,bürokratisch veranlagte Person,1,geschicktgendern
Bürokrat,bürokratische Person,1,geschicktgendern
Bürovorsteher,Bürovorsteherin,0,dereko
Büttenredner,Büttenrednerin,0,dereko
Callcenter Agent,telefonische Beratung der Kundschaft,1,geschicktgendern
Callcenteroperatoren,callcenteroperierende Person,1,geschicktgendern
Campaigner,Campaignerin,0,dereko
Campbewohner,Campbewohnerin,0,dereko
Camper,Camperin,0,dereko
Camper,Camping liebende Person,1,geschicktgendern
Camper,Zeltplatzmensch,1,geschicktgendern
Camper,campende Person,1,geschicktgendern
Camper,zeltende Person,1,geschicktgendern
Cannabiskonsument,Cannabiskonsumentin,0,dereko
Cartoonist,Cartoonistin,0,dereko
Case-Manager,Case-Management,1,geschicktgendern
Case-Manager,Case-Managende,1,geschicktgendern
Castorgegner,Castorgegnerin,0,dereko
Cellist,Cellistin,0,dereko
Chaot,Chaotin,0,dereko
Charlottenburger,Charlottenburgerin,0,dereko
Chatter,Chatterin,0,dereko
Chauffeur,Chauffeurin,0,dereko
Chauvinist,Chauvinistin,0,dereko
Cheerleader,Cheerleaderin,0,dereko
Chef,Chefin,0,dereko
Chef,Führungskraft,1,geschicktgendern
Chef,Kopf (eines Unternehmens / einer Abteilung),1,geschicktgendern
Chef,Leitung,1,geschicktgendern
Chef,Leitungsperson,1,geschicktgendern
Chef,vorgesetzte Person,1,geschicktgendern
Chefarzt,Ärztliche Klinikleitung,1,geschicktgendern
Chefarzt,Ärztliche Leitung,1,geschicktgendern
Chefarztbehandlung,chefärztliche Behandlung,1,geschicktgendern
Chefredakteur,Chefredakteurin,0,dereko
Chefredaktor,Chefredaktorin,0,dereko
Chefs,Leitung,1,geschicktgendern
Chefs,vorgesetzte Person,1,geschicktgendern
Chefsache,Angelegenheit mit besonderer Wichtigkeit,1,geschicktgendern
Chefsache,Sache mit oberster Priorität,1,geschicktgendern
Chefsache,dringliche Sache,1,geschicktgendern
Chemielaborant,Chemielaborantin,0,dereko
Chemielehrer,Chemielehrerin,0,dereko
Chemieverfahrenstechniker,Chemieverfahrenstechnikerin,0,dereko
Chemikant,Chemikantin,0,dereko
Chemiker,Chemikerin,0,dereko
Chemiker,Fachkraft für Chemie,1,geschicktgendern
Chemnitzer,Chemnitzerin,0,dereko
Chilene,Chilenin,0,dereko
Chinese,Chinesin,0,dereko
Chirurg,Chirurgin,0,dereko
Chirurg,chirurgische Fachkraft,1,geschicktgendern
Chirurg,chirurgische Fachperson,1,geschicktgendern
Chirurg,ärztliche Fachkraft der Chirurgie,1,geschicktgendern
Chirurgen,chirurgisches Fachpersonal,1,geschicktgendern
Chirurgenstahl,Chirurgiestahl,1,geschicktgendern
Choreograf,Choreografin,0,dereko
Choreograph,Choreographin,0,dereko
Chorleiter,Chorleiterin,0,dereko
Chorleiter,Chorleitung,1,geschicktgendern
Chorleiter,Chorleitungen,1,geschicktgendern
Chorleiter,chorleitende Person,1,geschicktgendern
Chorsänger,Chorsängerin,0,dereko
Christ,Christin,0,dereko
Christdemokrat,Christdemokratin,0,dereko
Christen,Menschen christlichen Glaubens,1,geschicktgendern
Cineast,Cineastin,0,dereko
Clown,Clownin,0,dereko
Clubber,Clubberin,0,dereko
Clubbetreiber,Clubbetreiberin,0,dereko
Clubgänger,Clubgängerin,0,dereko
Coach,Begleitung,1,geschicktgendern
Coach,Beratung,1,geschicktgendern
Coach,coachende Person,1,geschicktgendern
Coder,codende Person,1,geschicktgendern
Comicleser,Comicleserin,0,dereko
Comiczeichner,Comiczeichnerin,0,dereko
Computerlinguist,Computerlinguistin,0,dereko
Computerspezialist,Computerspezialistin,0,dereko
Computerwissenschaftler,Computerwissenschaftlerin,0,dereko
Controller,Controllerin,0,dereko
Coronaleugner,Coronaleugnerin,0,dereko
Coronapatient,Coronapatientin,0,dereko
Coronaskeptiker,Coronaskeptikerin,0,dereko
Covidpatient,Covidpatientin,0,dereko
Crackkonsument,Crackkonsumentin,0,dereko
Crowdworker,Crowdworkerin,0,dereko
Cutter,Cutterin,0,dereko
Dachdecker,Dachdeckerin,0,dereko
Dadaist,Dadaistin,0,dereko
Damenfahrrad,Fahrrad mit tiefem Einstieg,1,geschicktgendern
Damenfahrrad,Trapezrahmenfahrrad,1,geschicktgendern
Damenmannschaft,Damenteam,1,geschicktgendern
Damenprogramm,Begleitprogramm,1,geschicktgendern
Darmstädter,Darmstädterin,0,dereko
Darsteller,Besetzung,1,geschicktgendern
Darsteller,Darstellerin,0,dereko
Darsteller,Rolle,1,geschicktgendern
Darsteller,darstellende Person,1,geschicktgendern
Datenjournalist,Datenjournalistin,0,dereko
Datenschutzbeauftragter,Datenschutzverantwortlichkeit,1,geschicktgendern
Datenschutzbeauftragter,Fachperson für Datenschutz,1,geschicktgendern
Datenschutzbeauftragter,beauftragte Person für Datenschutz,1,geschicktgendern
Datenschutzbeauftragter,für Datenschutz zuständige Person,1,geschicktgendern
Datenschutzbeauftragter,für Datenschutzthemen zuständige Person,1,geschicktgendern
Datenschützer,Datenschützerin,0,dereko
Dauercamper,Dauercamperin,0,dereko
Dealer,Dealerin,0,dereko
Debütant,Debütantin,0,dereko
Dekan,Dekanat,1,geschicktgendern
Dekan,Dekanin,0,dereko
Dekan,Leitung des Dekanats,1,geschicktgendern
Dekorationsnäher,Dekorationsnäherin,0,dereko
Delegierter,delegierte Person,1,geschicktgendern
Delinquent,Delinquentin,0,dereko
Delmenhorster,Delmenhorsterin,0,dereko
Demagoge,Demagogin,0,dereko
Demenzpatient,Demenzpatientin,0,dereko
Demobeobachter,Demobeobachterin,0,dereko
Demokrat,Demokratin,0,dereko
Demokraten,Demokratiebegeisterte,1,geschicktgendern
Demokraten,Demokratieüberzeugte,1,geschicktgendern
Demokratieaktivist,Demokratieaktivistin,0,dereko
Demonstrant,Demonstrantin,0,dereko
Demonstranten,demonstrierende Person,1,geschicktgendern
Demonstrationsbeobachter,Demonstrationsbeobachterin,0,dereko
Demonstrationsteilnehmer,Demonstrationsteilnehmerin,0,dereko
Demosanitäter,Demosanitäterin,0,dereko
Demoteilnehmer,Demoteilnehmerin,0,dereko
Denker,Denkerin,0,dereko
Denkmalpfleger,Denkmalpflegerin,0,dereko
Denkmalschützer,Denkmalschützerin,0,dereko
Dentalassistent,Dentalassistentin,0,dereko
Dentalhygieniker,Dentalhygienikerin,0,dereko
Denunziant,Denunziantin,0,dereko
Departementsvorsteher,Departementsvorsteherin,0,dereko
Depp,Deppin,0,dereko
Designer,Designerin,0,dereko
Designer,designschaffende Person,1,geschicktgendern
Detektiv,Detektivin,0,dereko
Deutscher,Person aus Deutschland,1,geschicktgendern
Deutscher,Person mit deutscher Staatsangehörigkeit,1,geschicktgendern
Deutscher,deutsche Person,1,geschicktgendern
Deutscher Meister,erster Platz der Deutschen Meisterschaft,1,geschicktgendern
Deutscher Meister,erstplatzierte Person,1,geschicktgendern
Deutschlehrer,Deutschlehrerin,0,dereko
Deutschtürke,Deutschtürkin,0,dereko
Dezernent,Dezernat leitende Person,1,geschicktgendern
Dezernent,Dezernentin,0,dereko
Diabetesberater,Diabetesberaterin,0,dereko
Diabetiker,Diabetes erkrankte Person,1,geschicktgendern
Diabetiker,Diabetikerin,0,dereko
Diabetiker,Mensch mit Diabetes,1,geschicktgendern
Diagnostiker,Diagnostikerin,0,dereko
Diakon,Diakonin,0,dereko
Dialektautor,Dialektautorin,0,dereko
Dialektiker,Dialektikerin,0,dereko
Dialogpartner,Dialogpartnerin,0,dereko
Dichter,Dichterin,0,dereko
Dichter,dichtende Person,1,geschicktgendern
Dichter,poetische Person,1,geschicktgendern
Didaktiker,Didaktikerin,0,dereko
Dieb,Diebin,0,dereko
Dieb,Eigentum entwendende Person,1,geschicktgendern
Dieb,Krimineller,1,geschicktgendern
Diener,Dienerin,0,dereko
Dienstherr,Dienstaufsichtsperson,1,geschicktgendern
Dienstherr,Dienstbehörde,1,geschicktgendern
Dienstherrengenehmigung,Dienststellengenehmigung,1,geschicktgendern
Dienstherrengenehmigung,Genehmigung der vorgesetzten Führungskraft,1,geschicktgendern
Dienstherrengenehmigung,behördliche Genehmigung,1,geschicktgendern
Diensthundeführer,Diensthundeführerin,0,dereko
Dienstleister,Dienstleisterin,0,dereko
Dienstleister,Dienstleistungsunternehmen,1,geschicktgendern
Dienstleister,dienstleistende Person,1,geschicktgendern
Dienstleister,dienstleistendes Unternehmen,1,geschicktgendern
Dienstnehmer,Dienstnehmerin,0,dereko
Dienststellenleiter,Dienststellenleiterin,0,dereko
Dieselbesitzer,Dieselbesitzerin,0,dereko
Dieselfahrer,Dieselfahrerin,0,dereko
Digitalabonnent,Digitalabonnentin,0,dereko
Digitalarbeiter,Digitalarbeiterin,0,dereko
Diktator,Diktatorin,0,dereko
Diplom-Ingenieur,Person mit Ingenieursdiplom,1,geschicktgendern
Diplomand,Diplomandin,0,dereko
Diplomat,Diplomatin,0,dereko
Diplomingenieur,Diplomingenieurin,0,dereko
Diplomingenieur,diplomierte technische Fachkraft,1,geschicktgendern
Diplomsozialarbeiter,Diplomsozialarbeiterin,0,dereko
Diplomsozialbetreuer,Diplomsozialbetreuerin,0,dereko
Direktkandidat,Direktkandidatin,0,dereko
Direktor,Direktorin,0,dereko
Direktor,Institutsleitung,1,geschicktgendern
Direktor,Leitung,1,geschicktgendern
Direktor,Museumsleitung,1,geschicktgendern
Direktor,Schulleitung,1,geschicktgendern
Dirigent,Dirigentin,0,dereko
Dirigent,unter Leitung von,1,geschicktgendern
Dirigent,unter dem Dirigat von,1,geschicktgendern
Diskussionsteilnehmer,Diskussionsteilnehmerin,0,dereko
Diskutant,Diskutantin,0,dereko
Disponent,Disponentin,0,dereko
Disponent,Disposition,1,geschicktgendern
Dissident,Dissidentin,0,dereko
Diätassistent,Diätassistentin,0,dereko
Doktor,Doktorin,0,dereko
Doktorand,Doktorandin,0,dereko
Doktoranden,promovierende Person,1,geschicktgendern
Doktorandenkolleg,Promotionskolleg,1,geschicktgendern
Doktorandenkolleg,Promovierendenkolleg,1,geschicktgendern
Doktorarbeit,Promotion,1,geschicktgendern
Doktormutter,Promotionsbetreuung,1,geschicktgendern
Doktormutter,Vorsitz des Promotionskomitees,1,geschicktgendern
Doktorvater,Promotionsbetreuung,1,geschicktgendern
Doktorvater,Vorsitz des Promotionskomitees,1,geschicktgendern
Doktorvater,die Promotion betreuende Person,1,geschicktgendern
Dokumentarfilmer,Dokumentarfilmerin,0,dereko
Dokumentationsassistent,Dokumentationsassistentin,0,dereko
Dokumenteninhaber,im Besitz von Dokumenten,1,geschicktgendern
Dolmetscher,Dolmetscherin,0,dereko
Dolmetscher,dolmetschende Fachkraft,1,geschicktgendern
Dompteur,Dompteurin,0,dereko
Doppelbürger,Doppelbürgerin,0,dereko
Doppelgänger,Doppelgängerin,0,dereko
Doppelgänger,Doppelperson,1,geschicktgendern
Doppelgänger,Double,1,geschicktgendern
Doppelgänger,Ebenbild,1,geschicktgendern
Doppelstaatler,Doppelstaatlerin,0,dereko
Doppelstaatsbürger,Doppelstaatsbürgerin,0,dereko
Dorfbewohner,Dorfbewohnerin,0,dereko
Dorfhelfer,Dorfhelferin,0,dereko
Dornbirner,Dornbirnerin,0,dereko
Dortmunder,Dortmunderin,0,dereko
Dozent,Dozentin,0,dereko
Dozent,Lehrkraft,1,geschicktgendern
Dozent,Lehrperson,1,geschicktgendern
Dozent,Lehrpersonal,2,geschicktgendern
Dozent,Seminarleitung,1,geschicktgendern
Dozent,dozierende Person,1,geschicktgendern
Dozent,lehrende Person,1,geschicktgendern
Dozent,vortragende Person,1,geschicktgendern
Dozententätigkeit,Lehrtätigkeit,1,geschicktgendern
Drachenlord,herrschende Drachenperson,1,geschicktgendern
Drahtzieher,Drahtzieherin,0,dereko
Dramatiker,Dramatikerin,0,dereko
Dramaturg,Dramaturgin,0,dereko
Drechsler,Drechslerin,0,dereko
Drehbuchautor,Drehbuchautorin,0,dereko
Drehbuchschreiber,Drehbuchschreiberin,0,dereko
Dresdner,Dresdnerin,0,dereko
Dressurreiter,Dressurreiterin,0,dereko
Dritter,dritte Person,1,geschicktgendern
Drittklässler,Drittklässlerin,0,dereko
Drittstaatler,Drittstaatlerin,0,dereko
Drogenberater,Drogenberaterin,0,dereko
Drogendealer,Drogendealerin,0,dereko
Drogenfahnder,Drogenfahnderin,0,dereko
Drogenhändler,Drogenhändlerin,0,dereko
Drogenkonsument,Drogenkonsumentin,0,dereko
Drogennutzer,Drogennutzerin,0,dereko
Drogist,Drogistin,0,dereko
Drucker,Druckerin,0,dereko
Drummer,Drummerin,0,dereko
Dschihadist,Dschihadistin,0,dereko
Durchschnittsbürger,Durchschnittsbürgerin,0,dereko
Durchschnittsverdiener,Durchschnittsverdienerin,0,dereko
Durchschnittsösterreicher,Durchschnittsösterreicherin,0,dereko
Dönermann,Dönerbude,1,geschicktgendern
Dönermann,Dönerfachgeschäft,1,geschicktgendern
Dönermann,Dönerimbiss,1,geschicktgendern
Dönermann,Dönerverkauf,1,geschicktgendern
Dönermann,Kebapverkauf,1,geschicktgendern
Dörfler,Dörflerin,0,dereko
Düsseldorfer,Düsseldorferin,0,dereko
EU-Kommissar,EU-Kommissionsmitglied,1,geschicktgendern
EU-Skeptiker,an der EU zweifelnde Person,1,geschicktgendern
Ecuadorianer,Ecuadorianerin,0,dereko
Edelsteinschleifer,Edelsteinschleiferin,0,dereko
Editor,herausgebende Person,1,geschicktgendern
Egoist,Egoistin,0,dereko
Ehebrecher,Ehebrecherin,0,dereko
Ehegatte,Eheherzperson,1,geschicktgendern
Ehegatte,Eheleute,2,geschicktgendern
Ehegatte,Ehemensch,1,geschicktgendern
Ehegatte,Herzmensch,1,geschicktgendern
Ehegatte,die Ehe teilende Person,1,geschicktgendern
Ehepartner,Begleitperson,1,geschicktgendern
Ehepartner,Ehemensch,1,geschicktgendern
Ehepartner,Ehepartnerin,0,dereko
Ehepartner,geehelichte Person,1,geschicktgendern
Ehrenamtler,(ehrenamtlich) engagierte Person,1,geschicktgendern
Ehrenamtler,Ehrenamtlerin,0,dereko
Ehrenamtler,Person im Ehrenamt,1,geschicktgendern
Ehrenamtler,ehrenamtliche Person,1,geschicktgendern
Ehrenamtler,freiwillige Person,1,geschicktgendern
Ehrenamtskoordinator,Ehrenamtskoordinatorin,0,dereko
Ehrenbürger,Ehrenbürgerin,0,dereko
Ehrenmann,Ehrenperson,1,geschicktgendern
Ehrenämtler,Ehrenämtlerin,0,dereko
Eidelstedter,Eidelstedterin,0,dereko
Eigenheimbesitzer,Eigenheimbesitzerin,0,dereko
Eigentümer,(im) Eigentum von,1,geschicktgendern
Eigentümer,Eigentümerin,0,dereko
Eigentümerversammlung,Versammlung der Besitzenden,1,geschicktgendern
Eigentümerversammlung,Versammlung der Beteiligten am Wohneigentum,1,geschicktgendern
Eigner,(im) Eigentum von,1,geschicktgendern
Eigner,Eignerin,0,dereko
Ein-Mann-Betrieb,Ein-Personen-Betrieb,1,geschicktgendern
Ein-Mann-Betrieb,Eine-Person-Betrieb,1,geschicktgendern
Einbrecher,Einbrecherin,0,dereko
Einbrecher,einbrechende Person,1,geschicktgendern
Einkaufsbummler,Einkaufsbummlerin,0,dereko
Einkommensbezieher,Einkommensbezieherin,0,dereko
Einkäufer,Einkäuferin,0,dereko
Einlader,einladende Person,1,geschicktgendern
Einpersonenunternehmer,Einpersonenunternehmerin,0,dereko
Einradfahrer,Einradfahrerin,0,dereko
Einsatzleiter,Einsatzleiterin,0,dereko
Einsender,Einsenderin,0,dereko
Einsteiger,Einsteigerin,0,dereko
Einsteigerkurs,Basiskurs,1,geschicktgendern
Einsteigerkurs,Einstiegskurs,1,geschicktgendern
Einsteigerkurs,Grundkurs,1,geschicktgendern
Einsteigerkurs,Grundlagenkurs,1,geschicktgendern
Einwanderer,Einwandererin,0,dereko
Einwanderer,Person mit Migrationsbiografie,1,geschicktgendern
Einwanderer,Person mit Migrationsgeschichte,1,geschicktgendern
Einwanderer,Person mit Migrationshintergrund,1,geschicktgendern
Einwanderer,Person mit internationaler Geschichte,1,geschicktgendern
Einwandererfamilie,Familie mit Migrationsgeschichte,1,geschicktgendern
Einwandererfamilie,Familie mit Migrationshintergrund,1,geschicktgendern
Einwandererfamilie,Familie mit internationaler Geschichte,1,geschicktgendern
Einwohner,Bevölkerung,2,geschicktgendern
Einwohner,Einwohnerin,0,dereko
Einwohner,Population,2,geschicktgendern
Einwohner,die Menschen der Stadt XY,2,geschicktgendern
Einwohner,gemeldete Person,1,geschicktgendern
Einwohnerdichte,Bevölkerungsdichte,1,geschicktgendern
Einwohnerzahl,Bevölkerungszahl,1,geschicktgendern
Einzahler,Einzahlerin,0,dereko
Einzelbewerber,Einzelbewerberin,0,dereko
Einzelfahrer,Einzelfahrerin,0,dereko
Einzelfallhelfer,Einzelfallhelferin,0,dereko
Einzelgänger,Einzelgängerin,0,dereko
Einzelgänger,alleinliebende Person,1,geschicktgendern
Einzelhändler,Betrieb im Einzelhandel,1,geschicktgendern
Einzelhändler,Einzelhändlerin,0,dereko
Einzelhändler,Person des Einzelhandels,1,geschicktgendern
Einzelhändler,im Einzelhandel tätige Person,1,geschicktgendern
Einzelkämpfer,Einzelkämpferin,0,dereko
Einzelkämpfer,einzelkämpfende Person,1,geschicktgendern
Einzelkämpfer,kriegsteilnehmende Person,1,geschicktgendern
Einzelkünstler,Einzelkünstlerin,0,dereko
Einzelläufer,Einzelläuferin,0,dereko
Einzelspieler,Einzelspielerin,0,dereko
Einzelsportler,Einzelsportlerin,0,dereko
Einzelturner,Einzelturnerin,0,dereko
Einzeltänzer,Einzeltänzerin,0,dereko
Einzeltäter,Einzeltäterin,0,dereko
Einzelunternehmer,Einzelunternehmerin,0,dereko
Einzelunterstützer,Einzelunterstützerin,0,dereko
Eisbär,Eisbärin,0,dereko
Eisenacher,Eisenacherin,0,dereko
Eisenbahner,Eisenbahnerin,0,dereko
Eisenbahnfreund,Eisenbahnfreundin,0,dereko
Eiskunstläufer,Eiskunstläuferin,0,dereko
Eisläufer,Eisläuferin,0,dereko
Eisverkäufer,Eisverkäuferin,0,dereko
Elbanrainer,Elbanrainerin,0,dereko
Elektriker,Elektrikerin,0,dereko
Elektriker,Fachkraft für Elektrotechnik,1,geschicktgendern
Elektroinstallateur,Elektroinstallateurin,0,dereko
Elektroinstallationstechniker,Elektroinstallationstechnikerin,0,dereko
Elektromechaniker,Elektromechanikerin,0,dereko
Elektromonteur,Elektromonteurin,0,dereko
Elektroniker,Elektrofachkraft,1,geschicktgendern
Elektroniker,Elektronikerin,0,dereko
Elektronikproduzent,Elektronikproduzentin,0,dereko
Elektropraktiker,Elektropraktikerin,0,dereko
Elektrotechniker,Elektrotechnikerin,0,dereko
Elektrotechniker,Fachkraft für elektrotechnische Anlagen,1,geschicktgendern
Eleve,Elevin,0,dereko
Elftklässler,Elftklässlerin,0,dereko
Elternsprecher,Elternsprecherin,0,dereko
Elternvertreter,Elternvertreterin,0,dereko
Elternzeitrückkehrer,"Mitarbeitende, die aus der Elternzeit zurück kommen",1,geschicktgendern
Elternzeitrückkehrer,elternzeitrückkehrende Person,1,geschicktgendern
Emigrant,Emigrantin,0,dereko
Emissär,Emissärin,0,dereko
Emittent,Wertpapierherausgebende Person,1,geschicktgendern
Empfangsdame,Empfang,1,geschicktgendern
Empfangsdame,Person am Empfang,1,geschicktgendern
Empfangsdame,Personal am Empfang,1,geschicktgendern
Empfangsdame,Rezeption,1,geschicktgendern
Empfänger,Empfängerin,0,dereko
Empfänger,bestimmt für,1,geschicktgendern
Empfänger,empfangen von,1,geschicktgendern
Empfänger,empfangsberechtigte Person,1,geschicktgendern
Empfänger,für,1,geschicktgendern
Emser,Emserin,0,dereko
Endkunde,Endkundin,0,dereko
Endnutzer,Endnutzerin,0,dereko
Endverbraucher,Endverbraucherin,0,dereko
Endverbraucher,endkonsumierende Person,1,geschicktgendern
Endverbraucher,endverbrauchende Person,1,geschicktgendern
Endvierziger,Endvierzigerin,0,dereko
Energieberater,Energieberaterin,0,dereko
Energieelektroniker,Energieelektronikerin,0,dereko
Energiepolitiker,Energiepolitikerin,0,dereko
Energiesparmeister,Energiesparmeisterin,0,dereko
Energieversorger,Energieversorgungsunternehmen,1,geschicktgendern
Englischlehrer,Englischlehrerin,0,dereko
Engländer,Engländerin,0,dereko
Enkel,Enkelin,0,dereko
Enkel,Enkelkind,1,geschicktgendern
Enkel,Kindeskind,1,geschicktgendern
Entbindungspfleger,Entbindungspflegerin,0,dereko
Entdecker,Entdeckerin,0,dereko
Entdecker,entdeckende Person,1,geschicktgendern
Entdecker,entdeckt von,1,geschicktgendern
Entdecker,forschende Person,1,geschicktgendern
Entertainer,Entertainerin,0,dereko
Enthusiast,Enthusiastin,0,dereko
Enthusiast,begeisterte Person,1,geschicktgendern
Enthusiast,enthusiastische Person,1,geschicktgendern
Enthüllungsjournalist,Enthüllungsjournalistin,0,dereko
Entscheider,Entscheiderin,0,dereko
Entscheider,Entscheidung fällende Person,1,geschicktgendern
Entscheider,entscheidungsbefugte Person,1,geschicktgendern
Entscheidungsträger,Entscheidungsträgerin,0,dereko
Entscheidungsträger,Person mit Entscheidungsbefugnis,1,geschicktgendern
Entscheidungsträger,entscheidungstragende Person,1,geschicktgendern
Entsorger,Entsorgerin,0,dereko
Entwickler,Entwicklerin,0,dereko
Entwickler,Entwicklungsabteilung,2,geschicktgendern
Entwickler,entwickelnde Person,1,geschicktgendern
Entwickler,erfindende Person,1,geschicktgendern
Entwickler,ideenfindende Person,1,geschicktgendern
Entwicklungshelfer,Entwicklungshelferin,0,dereko
Entwicklungspolitiker,Entwicklungspolitikerin,0,dereko
Entwicklungspsycholog,Entwicklungspsychologin,0,dereko
Epidemiologe,Epidemiologin,0,dereko
Epileptiker,Epileptikerin,0,dereko
Erbauer,Erbauerin,0,dereko
Erbauer,ein Bau von,1,geschicktgendern
Erbauer,erbaut von,1,geschicktgendern
Erbauer,erschaffende Person,1,geschicktgendern
Erbauer,konstruierende Person,1,geschicktgendern
Erbe,erbberechtigte Person,1,geschicktgendern
Erblasser,Erblasserin,0,dereko
Erdbewohner,Erdbewohnerin,0,dereko
Erdenbewohner,Erdenbewohnerin,0,dereko
Erdkundelehrer,Erdkundelehrerin,0,dereko
Erfinder,Erfinderin,0,dereko
Erfinder,erfindende Person,1,geschicktgendern
Erfinder,ideenfindende Person,1,geschicktgendern
Erfurter,Erfurterin,0,dereko
Ergotherapeut,Ergotherapeutin,0,dereko
Ergotherapeut,in der Ergotherapie tätige Person,1,geschicktgendern
Eritreer,Eritreerin,0,dereko
Erkrankter,erkrankte Person,1,geschicktgendern
Ermittler,Ermittlerin,0,dereko
Ermittler,Ermittlungsteam,1,geschicktgendern
Ermittler,ermittelnde Person,1,geschicktgendern
Erntehelfer,Erntehelferin,0,dereko
Ernährungsberater,Ernährungsberaterin,0,dereko
Ernährungsexperte,Ernährungsexpertin,0,dereko
Ernährungswissenschaftler,Ernährungswissenschaftlerin,0,dereko
Errichter,errichtet von,1,geschicktgendern
Ersatzkandidaten,Ersatzkandidatenin,0,dereko
Ersatzspieler,Ersatzspielerin,0,dereko
Erstakademiker,Erstakademikerin,0,dereko
Erstbesetzer,Erstbesetzerin,0,dereko
Ersteller,Erstellerin,0,dereko
Ersteller,erstellt von,1,geschicktgendern
Ersthelfer,Ersthelferin,0,dereko
Ersthelfer,erste Hilfe leistende Person,1,geschicktgendern
Ersthelfer,ersthelfende Person,1,geschicktgendern
Ersthelfer,in Erster Hilfe geschulte Person,1,geschicktgendern
Erstklässler,Erstklässlerin,0,dereko
Erstsemester,Ersti,1,geschicktgendern
Erstsemester,Erstsemesterin,0,dereko
Erstsemester,Studierende im ersten Semester,2,geschicktgendern
Erstspender,Erstspenderin,0,dereko
Erstunterzeichner,Erstunterzeichnerin,0,dereko
Erstwähler,Erstwählerin,0,dereko
Erwachsenenbildner,Erwachsenenbildnerin,0,dereko
Erwachsener,erwachsene Person,1,geschicktgendern
Erwerber,Erwerberin,0,dereko
Erzeuger,Erzeugerin,0,dereko
Erzeuger,ein Produkt erzeugende Person,1,geschicktgendern
Erzieher,Erzieherin,0,dereko
Erzieher,Erziehungskraft,1,geschicktgendern
Erzieher,pädagogische Fachkraft,1,geschicktgendern
Erziehungsberater,Erziehungsberaterin,0,dereko
Erziehungsberechtigter,erziehungsberechtigte Person,1,geschicktgendern
Erziehungshelfer,Erziehungshelferin,0,dereko
Erziehungswissenschaftler,Erziehungswissenschaftlerin,0,dereko
Erzähler,Erzählerin,0,dereko
Erzähler,Erzählinstanz,1,geschicktgendern
Erzähler,erzählende Figur,1,geschicktgendern
Erzähler,erzählende Person,1,geschicktgendern
Eröffnungsredner,Eröffnungsrednerin,0,dereko
Esoteriker,Esoterikerin,0,dereko
Esperantosprecher,Esperantosprecherin,0,dereko
Essayist,Essayistin,0,dereko
Essener,Essenerin,0,dereko
Estrichleger,Estrichlegerin,0,dereko
Ethiker,Ethikerin,0,dereko
Ethiklehrer,Ethiklehrerin,0,dereko
Ethnologe,Ethnologin,0,dereko
Ethnologe,Person mit Fachwissen in Ethnologie,1,geschicktgendern
Ethnologe,Person mit ethnologischer Expertise,1,geschicktgendern
Euphoriker,Euphorikerin,0,dereko
Europameister,Europameisterin,0,dereko
Europaparlamentarier,Europaparlamentarierin,0,dereko
Europapolitiker,Europapolitikerin,0,dereko
Europasekretär,Europasekretärin,0,dereko
Europaskeptiker,Europaskeptikerin,0,dereko
Europäer,Europäerin,0,dereko
Euroskeptiker,Euroskeptikerin,0,dereko
Evakuierungshelfer,Evakuierungshilfe,2,geschicktgendern
Evakuierungshelfer,Evakuierungshilfe leistende Person,1,geschicktgendern
Evakuierungshelfer,in Evakuierungshilfe geschulte Person,1,geschicktgendern
Evaluator,Evaluatorin,0,dereko
Eventmanager,Eventmanagerin,0,dereko
Evolutionsbiologe,Evolutionsbiologin,0,dereko
Exilant,Exilantin,0,dereko
Exiliraner,Exiliranerin,0,dereko
